timestamp,joint,target,actual,latency_ms,success
1761398858.527301,head_1,-0.1,0.0,0.0,False
1761398858.5398169,head_2,0.0,0.0,0.0019073486328125,False
1761398858.5523388,body_yaw,0.1,0.0,0.00286102294921875,False
1761398858.564563,head_1,-0.1,0.0,0.0026226043701171875,False
1761398858.5747259,head_2,0.0,0.0,0.007152557373046875,False
1761398858.5849469,body_yaw,0.1,0.0,0.00476837158203125,False
1761398858.5974889,head_1,-0.1,0.0,0.006198883056640625,False
1761398858.610028,head_2,0.0,0.0,0.005245208740234375,False
1761398858.622572,body_yaw,0.1,0.0,0.0069141387939453125,False
1761398858.6351092,head_1,-0.1,0.0,0.0050067901611328125,False
1761398858.647647,head_2,0.0,0.0,0.00476837158203125,False
1761398858.660172,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398858.6727061,head_1,-0.1,0.0,0.004291534423828125,False
1761398858.68523,head_2,0.0,0.0,0.0030994415283203125,False
1761398858.697746,body_yaw,0.1,0.0,0.0016689300537109375,False
1761398858.710256,head_1,-0.1,0.0,0.00095367431640625,False
1761398858.7227662,head_2,0.0,0.0,0.00095367431640625,False
1761398858.735274,body_yaw,0.1,0.0,0.0011920928955078125,False
1761398858.747793,head_1,-0.1,0.0,0.00286102294921875,False
1761398858.7603252,head_2,0.0,0.0,0.0050067901611328125,False
1761398858.772862,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398858.78445,head_1,-0.1,0.0,0.004291534423828125,False
1761398858.7951639,head_2,0.0,0.0,0.0050067901611328125,False
1761398858.806182,body_yaw,0.1,0.0,0.005245208740234375,False
1761398858.8182552,head_1,-0.1,0.0,0.0059604644775390625,False
1761398858.8301492,head_2,0.0,0.0,0.0050067901611328125,False
1761398858.841994,body_yaw,0.1,0.0,0.003814697265625,False
1761398858.854526,head_1,-0.1,0.0,0.00476837158203125,False
1761398858.86514,head_2,0.0,0.0,0.011920928955078125,False
1761398858.876596,body_yaw,0.1,0.0,0.003814697265625,False
1761398858.887381,head_1,-0.1,0.0,0.0059604644775390625,False
1761398858.8999429,head_2,0.0,0.0,0.010251998901367188,False
1761398858.9124951,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398858.925028,head_1,-0.1,0.0,0.005245208740234375,False
1761398858.9375942,head_2,0.0,0.0,0.013113021850585938,False
1761398858.950135,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398858.962667,head_1,-0.1,0.0,0.003814697265625,False
1761398858.972886,head_2,0.0,0.0,0.007867813110351562,False
1761398858.983888,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398858.9944398,head_1,-0.1,0.0,0.007867813110351562,False
1761398859.006989,head_2,0.0,0.0,0.0069141387939453125,False
1761398859.019569,body_yaw,0.1,0.0,0.008106231689453125,False
1761398859.032109,head_1,-0.1,0.0,0.006198883056640625,False
1761398859.0446541,head_2,0.0,0.0,0.007867813110351562,False
1761398859.055234,body_yaw,0.1,0.0,0.010967254638671875,False
1761398859.066837,head_1,-0.1,0.0,0.0030994415283203125,False
1761398859.0793622,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.090425,body_yaw,0.1,0.0,0.0019073486328125,False
1761398859.101619,head_1,-0.1,0.0,0.0026226043701171875,False
1761398859.1139882,head_2,0.0,0.0,0.0059604644775390625,False
1761398859.126517,body_yaw,0.1,0.0,0.003814697265625,False
1761398859.138835,head_1,-0.1,0.0,0.0050067901611328125,False
1761398859.151365,head_2,0.0,0.0,0.0050067901611328125,False
1761398859.163899,body_yaw,0.1,0.0,0.005245208740234375,False
1761398859.1751628,head_1,-0.1,0.0,0.0050067901611328125,False
1761398859.1877,head_2,0.0,0.0,0.003814697265625,False
1761398859.197897,body_yaw,0.1,0.0,0.003814697265625,False
1761398859.210432,head_1,-0.1,0.0,0.00476837158203125,False
1761398859.222284,head_2,0.0,0.0,0.004291534423828125,False
1761398859.234817,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398859.247019,head_1,-0.1,0.0,0.004291534423828125,False
1761398859.259559,head_2,0.0,0.0,0.003814697265625,False
1761398859.27157,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398859.284114,head_1,-0.1,0.0,0.0059604644775390625,False
1761398859.29665,head_2,0.0,0.0,0.00476837158203125,False
1761398859.309472,body_yaw,0.1,0.0,0.00476837158203125,False
1761398859.322003,head_1,-0.1,0.0,0.00476837158203125,False
1761398859.334527,head_2,0.0,0.0,0.0040531158447265625,False
1761398859.347052,body_yaw,0.1,0.0,0.00286102294921875,False
1761398859.3595772,head_1,-0.1,0.0,0.0040531158447265625,False
1761398859.372121,head_2,0.0,0.0,0.004291534423828125,False
1761398859.3846421,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398859.397152,head_1,-0.1,0.0,0.00095367431640625,False
1761398859.4096692,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.422209,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398859.434726,head_1,-0.1,0.0,0.0019073486328125,False
1761398859.447241,head_2,0.0,0.0,0.0021457672119140625,False
1761398859.459759,body_yaw,0.1,0.0,0.0019073486328125,False
1761398859.472281,head_1,-0.1,0.0,0.0030994415283203125,False
1761398859.484803,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.497325,body_yaw,0.1,0.0,0.00286102294921875,False
1761398859.50861,head_1,-0.1,0.0,0.0030994415283203125,False
1761398859.521129,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.5323288,body_yaw,0.1,0.0,0.00286102294921875,False
1761398859.544848,head_1,-0.1,0.0,0.0019073486328125,False
1761398859.557371,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.56989,body_yaw,0.1,0.0,0.0019073486328125,False
1761398859.58128,head_1,-0.1,0.0,0.00476837158203125,False
1761398859.593806,head_2,0.0,0.0,0.0030994415283203125,False
1761398859.606286,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398859.618807,head_1,-0.1,0.0,0.0021457672119140625,False
1761398859.630914,head_2,0.0,0.0,0.0040531158447265625,False
1761398859.643445,body_yaw,0.1,0.0,0.009059906005859375,False
1761398859.654505,head_1,-0.1,0.0,0.00476837158203125,False
1761398859.665643,head_2,0.0,0.0,0.0021457672119140625,False
1761398859.678153,body_yaw,0.1,0.0,0.00095367431640625,False
1761398859.6896389,head_1,-0.1,0.0,0.00286102294921875,False
1761398859.702163,head_2,0.0,0.0,0.00286102294921875,False
1761398859.71474,body_yaw,0.1,0.0,0.053882598876953125,False
1761398859.7267032,head_1,-0.1,0.0,0.00286102294921875,False
1761398859.738747,head_2,0.0,0.0,0.0040531158447265625,False
1761398859.7492049,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398859.760899,head_1,-0.1,0.0,0.0030994415283203125,False
1761398859.773083,head_2,0.0,0.0,0.0050067901611328125,False
1761398859.785627,body_yaw,0.1,0.0,0.006198883056640625,False
1761398859.797598,head_1,-0.1,0.0,0.003814697265625,False
1761398859.810136,head_2,0.0,0.0,0.0040531158447265625,False
1761398859.822711,body_yaw,0.1,0.0,0.011205673217773438,False
1761398859.835236,head_1,-0.1,0.0,0.0030994415283203125,False
1761398859.8477921,head_2,0.0,0.0,0.008106231689453125,False
1761398859.860336,body_yaw,0.1,0.0,0.006198883056640625,False
1761398859.8728771,head_1,-0.1,0.0,0.00286102294921875,False
1761398859.885419,head_2,0.0,0.0,0.0059604644775390625,False
1761398859.8976572,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398859.9083462,head_1,-0.1,0.0,0.006198883056640625,False
1761398859.919752,head_2,0.0,0.0,0.0059604644775390625,False
1761398859.931372,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398859.9439108,head_1,-0.1,0.0,0.0059604644775390625,False
1761398859.955252,head_2,0.0,0.0,0.0059604644775390625,False
1761398859.967798,body_yaw,0.1,0.0,0.0069141387939453125,False
1761398859.978739,head_1,-0.1,0.0,0.0069141387939453125,False
1761398859.990591,head_2,0.0,0.0,0.0069141387939453125,False
1761398860.003123,body_yaw,0.1,0.0,0.003814697265625,False
1761398860.01471,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.027107,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.039634,body_yaw,0.1,0.0,0.003814697265625,False
1761398860.0521688,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.0646899,head_2,0.0,0.0,0.0059604644775390625,False
1761398860.077219,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398860.0892959,head_1,-0.1,0.0,0.005245208740234375,False
1761398860.101761,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.113811,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.123915,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.136443,head_2,0.0,0.0,0.0040531158447265625,False
1761398860.1480389,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.160568,head_1,-0.1,0.0,0.0050067901611328125,False
1761398860.172145,head_2,0.0,0.0,0.0040531158447265625,False
1761398860.1846788,body_yaw,0.1,0.0,0.0057220458984375,False
1761398860.197215,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.20976,head_2,0.0,0.0,0.00476837158203125,False
1761398860.2222888,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.234654,head_1,-0.1,0.0,0.003814697265625,False
1761398860.244834,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.2573671,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398860.269899,head_1,-0.1,0.0,0.0040531158447265625,False
1761398860.281384,head_2,0.0,0.0,0.00476837158203125,False
1761398860.293917,body_yaw,0.1,0.0,0.003814697265625,False
1761398860.3063989,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.318461,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.3289971,body_yaw,0.1,0.0,0.005245208740234375,False
1761398860.340537,head_1,-0.1,0.0,0.0040531158447265625,False
1761398860.3529549,head_2,0.0,0.0,0.00476837158203125,False
1761398860.364746,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.377277,head_1,-0.1,0.0,0.003814697265625,False
1761398860.388861,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.4013948,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.413954,head_1,-0.1,0.0,0.014066696166992188,False
1761398860.426486,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.439021,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398860.4493692,head_1,-0.1,0.0,0.0050067901611328125,False
1761398860.461013,head_2,0.0,0.0,0.00476837158203125,False
1761398860.4722009,body_yaw,0.1,0.0,0.00476837158203125,False
1761398860.484693,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.4972181,head_2,0.0,0.0,0.0030994415283203125,False
1761398860.509738,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398860.522261,head_1,-0.1,0.0,0.0030994415283203125,False
1761398860.534785,head_2,0.0,0.0,0.0030994415283203125,False
1761398860.547343,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398860.559874,head_1,-0.1,0.0,0.004291534423828125,False
1761398860.572204,head_2,0.0,0.0,0.0040531158447265625,False
1761398860.5834281,body_yaw,0.1,0.0,0.005245208740234375,False
1761398860.594677,head_1,-0.1,0.0,0.003814697265625,False
1761398860.60721,head_2,0.0,0.0,0.003814697265625,False
1761398860.619746,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398860.631383,head_1,-0.1,0.0,0.0050067901611328125,False
1761398860.643913,head_2,0.0,0.0,0.00476837158203125,False
1761398860.656446,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398860.668981,head_1,-0.1,0.0,0.00476837158203125,False
1761398860.6801221,head_2,0.0,0.0,0.005245208740234375,False
1761398860.692675,body_yaw,0.1,0.0,0.007867813110351562,False
1761398860.705211,head_1,-0.1,0.0,0.005245208740234375,False
1761398860.717054,head_2,0.0,0.0,0.00476837158203125,False
1761398860.729244,body_yaw,0.1,0.0,0.003814697265625,False
1761398860.741778,head_1,-0.1,0.0,0.003814697265625,False
1761398860.75322,head_2,0.0,0.0,0.005245208740234375,False
1761398860.765752,body_yaw,0.1,0.0,0.004291534423828125,False
1761398860.778305,head_1,-0.1,0.0,0.004291534423828125,False
1761398860.789808,head_2,0.0,0.0,0.006198883056640625,False
1761398860.802381,body_yaw,0.1,0.0,0.006198883056640625,False
1761398860.814913,head_1,-0.1,0.0,0.0040531158447265625,False
1761398860.8274372,head_2,0.0,0.0,0.0030994415283203125,False
1761398860.8398778,body_yaw,0.1,0.0,0.027894973754882812,False
1761398860.8524191,head_1,-0.1,0.0,0.0030994415283203125,False
1761398860.864962,head_2,0.0,0.0,0.0040531158447265625,False
1761398860.877486,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398860.889884,head_1,-0.1,0.0,0.04029273986816406,False
1761398860.902433,head_2,0.0,0.0,0.0050067901611328125,False
1761398860.914795,body_yaw,0.1,0.0,0.0021457672119140625,False
1761398860.9273129,head_1,-0.1,0.0,0.0007152557373046875,False
1761398860.939896,head_2,0.0,0.0,0.025272369384765625,False
1761398860.95255,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398860.964854,head_1,-0.1,0.0,0.0040531158447265625,False
1761398860.9773738,head_2,0.0,0.0,0.00286102294921875,False
1761398860.989834,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398861.002354,head_1,-0.1,0.0,0.00286102294921875,False
1761398861.014827,head_2,0.0,0.0,0.0030994415283203125,False
1761398861.027345,body_yaw,0.1,0.0,0.0019073486328125,False
1761398861.0398688,head_1,-0.1,0.0,0.00286102294921875,False
1761398861.050015,head_2,0.0,0.0,0.0040531158447265625,False
1761398861.060197,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398861.0727239,head_1,-0.1,0.0,0.0030994415283203125,False
1761398861.08526,head_2,0.0,0.0,0.0050067901611328125,False
1761398861.0977979,body_yaw,0.1,0.0,0.005245208740234375,False
1761398861.109741,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.122279,head_2,0.0,0.0,0.0050067901611328125,False
1761398861.1348102,body_yaw,0.1,0.0,0.004291534423828125,False
1761398861.147347,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.159876,head_2,0.0,0.0,0.004291534423828125,False
1761398861.172411,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.1847901,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.197324,head_2,0.0,0.0,0.005245208740234375,False
1761398861.209858,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.2224262,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.234962,head_2,0.0,0.0,0.003814697265625,False
1761398861.247152,body_yaw,0.1,0.0,0.005245208740234375,False
1761398861.259687,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.272227,head_2,0.0,0.0,0.005245208740234375,False
1761398861.2847629,body_yaw,0.1,0.0,0.005245208740234375,False
1761398861.2972958,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.3098319,head_2,0.0,0.0,0.00476837158203125,False
1761398861.322369,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.3349152,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.347455,head_2,0.0,0.0,0.005245208740234375,False
1761398861.359997,body_yaw,0.1,0.0,0.00476837158203125,False
1761398861.372534,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.385066,head_2,0.0,0.0,0.0040531158447265625,False
1761398861.3976011,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.409822,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.422355,head_2,0.0,0.0,0.0050067901611328125,False
1761398861.433537,body_yaw,0.1,0.0,0.0057220458984375,False
1761398861.444088,head_1,-0.1,0.0,0.0050067901611328125,False
1761398861.4564219,head_2,0.0,0.0,0.006198883056640625,False
1761398861.468962,body_yaw,0.1,0.0,0.0069141387939453125,False
1761398861.47964,head_1,-0.1,0.0,0.006198883056640625,False
1761398861.491476,head_2,0.0,0.0,0.00476837158203125,False
1761398861.5040069,body_yaw,0.1,0.0,0.003814697265625,False
1761398861.5165288,head_1,-0.1,0.0,0.0030994415283203125,False
1761398861.526956,head_2,0.0,0.0,0.00286102294921875,False
1761398861.538996,body_yaw,0.1,0.0,0.00286102294921875,False
1761398861.551523,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.5640562,head_2,0.0,0.0,0.0040531158447265625,False
1761398861.574373,body_yaw,0.1,0.0,0.013113021850585938,False
1761398861.586167,head_1,-0.1,0.0,0.0057220458984375,False
1761398861.598716,head_2,0.0,0.0,0.00476837158203125,False
1761398861.611255,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398861.6238,head_1,-0.1,0.0,0.010967254638671875,False
1761398861.635314,head_2,0.0,0.0,0.00476837158203125,False
1761398861.6478562,body_yaw,0.1,0.0,0.006198883056640625,False
1761398861.660388,head_1,-0.1,0.0,0.0040531158447265625,False
1761398861.672811,head_2,0.0,0.0,0.008106231689453125,False
1761398861.685355,body_yaw,0.1,0.0,0.0069141387939453125,False
1761398861.6978939,head_1,-0.1,0.0,0.005245208740234375,False
1761398861.7082748,head_2,0.0,0.0,0.00476837158203125,False
1761398861.7186701,body_yaw,0.1,0.0,0.006198883056640625,False
1761398861.731236,head_1,-0.1,0.0,0.010013580322265625,False
1761398861.7436721,head_2,0.0,0.0,0.0050067901611328125,False
1761398861.756215,body_yaw,0.1,0.0,0.0069141387939453125,False
1761398861.768749,head_1,-0.1,0.0,0.005245208740234375,False
1761398861.781278,head_2,0.0,0.0,0.00476837158203125,False
1761398861.793813,body_yaw,0.1,0.0,0.00476837158203125,False
1761398861.806344,head_1,-0.1,0.0,0.00476837158203125,False
1761398861.818879,head_2,0.0,0.0,0.0050067901611328125,False
1761398861.83141,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.843951,head_1,-0.1,0.0,0.009059906005859375,False
1761398861.856491,head_2,0.0,0.0,0.00476837158203125,False
1761398861.867454,body_yaw,0.1,0.0,0.00476837158203125,False
1761398861.879292,head_1,-0.1,0.0,0.00476837158203125,False
1761398861.8899379,head_2,0.0,0.0,0.0059604644775390625,False
1761398861.9024682,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398861.9149508,head_1,-0.1,0.0,0.00476837158203125,False
1761398861.9274821,head_2,0.0,0.0,0.004291534423828125,False
1761398861.939956,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398861.952488,head_1,-0.1,0.0,0.003814697265625,False
1761398861.964971,head_2,0.0,0.0,0.003814697265625,False
1761398861.9774988,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398861.989964,head_1,-0.1,0.0,0.005245208740234375,False
1761398862.0025,head_2,0.0,0.0,0.005245208740234375,False
1761398862.015035,body_yaw,0.1,0.0,0.005245208740234375,False
1761398862.027035,head_1,-0.1,0.0,0.0050067901611328125,False
1761398862.039577,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.052117,body_yaw,0.1,0.0,0.00476837158203125,False
1761398862.064652,head_1,-0.1,0.0,0.0050067901611328125,False
1761398862.076376,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.08823,body_yaw,0.1,0.0,0.0050067901611328125,False
1761398862.0984042,head_1,-0.1,0.0,0.0050067901611328125,False
1761398862.110935,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.123316,body_yaw,0.1,0.0,0.00476837158203125,False
1761398862.1358569,head_1,-0.1,0.0,0.005245208740234375,False
1761398862.14831,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.160841,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398862.173347,head_1,-0.1,0.0,0.0050067901611328125,False
1761398862.185879,head_2,0.0,0.0,0.005245208740234375,False
1761398862.198334,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398862.210869,head_1,-0.1,0.0,0.00476837158203125,False
1761398862.223896,head_2,0.0,0.0,0.007867813110351562,False
1761398862.2354088,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398862.247968,head_1,-0.1,0.0,0.0059604644775390625,False
1761398862.260551,head_2,0.0,0.0,0.00476837158203125,False
1761398862.272825,body_yaw,0.1,0.0,0.051021575927734375,False
1761398862.284967,head_1,-0.1,0.0,0.0040531158447265625,False
1761398862.2975051,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.310092,body_yaw,0.1,0.0,0.005245208740234375,False
1761398862.322618,head_1,-0.1,0.0,0.00286102294921875,False
1761398862.332816,head_2,0.0,0.0,0.006198883056640625,False
1761398862.345357,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398862.356561,head_1,-0.1,0.0,0.003814697265625,False
1761398862.3682392,head_2,0.0,0.0,0.00286102294921875,False
1761398862.3807669,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398862.393287,head_1,-0.1,0.0,0.0019073486328125,False
1761398862.405878,head_2,0.0,0.0,0.010967254638671875,False
1761398862.418398,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398862.430916,head_1,-0.1,0.0,0.0021457672119140625,False
1761398862.441911,head_2,0.0,0.0,0.0030994415283203125,False
1761398862.4520829,body_yaw,0.1,0.0,0.00286102294921875,False
1761398862.464618,head_1,-0.1,0.0,0.013113021850585938,False
1761398862.4771469,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.489145,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398862.506015,head_1,-0.1,0.0,0.003814697265625,False
1761398862.518572,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.5308118,body_yaw,0.1,0.0,0.00286102294921875,False
1761398862.54334,head_1,-0.1,0.0,0.005245208740234375,False
1761398862.5558221,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.5683498,body_yaw,0.1,0.0,0.003814697265625,False
1761398862.580887,head_1,-0.1,0.0,0.005245208740234375,False
1761398862.593416,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.605951,body_yaw,0.1,0.0,0.00476837158203125,False
1761398862.61832,head_1,-0.1,0.0,0.0040531158447265625,False
1761398862.6308322,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.64336,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398862.6558862,head_1,-0.1,0.0,0.0030994415283203125,False
1761398862.66842,head_2,0.0,0.0,0.008344650268554688,False
1761398862.680834,body_yaw,0.1,0.0,0.004291534423828125,False
1761398862.691326,head_1,-0.1,0.0,0.003814697265625,False
1761398862.7021272,head_2,0.0,0.0,0.0030994415283203125,False
1761398862.714635,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398862.725117,head_1,-0.1,0.0,0.0040531158447265625,False
1761398862.7363122,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.748845,body_yaw,0.1,0.0,0.005245208740234375,False
1761398862.759579,head_1,-0.1,0.0,0.0073909759521484375,False
1761398862.7696588,head_2,0.0,0.0,0.006198883056640625,False
1761398862.782196,body_yaw,0.1,0.0,0.003814697265625,False
1761398862.794739,head_1,-0.1,0.0,0.00476837158203125,False
1761398862.807296,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.819843,body_yaw,0.1,0.0,0.006198883056640625,False
1761398862.830857,head_1,-0.1,0.0,0.003814697265625,False
1761398862.843385,head_2,0.0,0.0,0.0040531158447265625,False
1761398862.855924,body_yaw,0.1,0.0,0.009059906005859375,False
1761398862.866529,head_1,-0.1,0.0,0.0040531158447265625,False
1761398862.8790798,head_2,0.0,0.0,0.0069141387939453125,False
1761398862.891626,body_yaw,0.1,0.0,0.003814697265625,False
1761398862.904166,head_1,-0.1,0.0,0.006198883056640625,False
1761398862.915871,head_2,0.0,0.0,0.00476837158203125,False
1761398862.92733,body_yaw,0.1,0.0,0.005245208740234375,False
1761398862.939861,head_1,-0.1,0.0,0.0040531158447265625,False
1761398862.952394,head_2,0.0,0.0,0.0050067901611328125,False
1761398862.964213,body_yaw,0.1,0.0,0.003814697265625,False
1761398862.9750311,head_1,-0.1,0.0,0.0050067901611328125,False
1761398862.987285,head_2,0.0,0.0,0.0059604644775390625,False
1761398862.999815,body_yaw,0.1,0.0,0.003814697265625,False
1761398863.010581,head_1,-0.1,0.0,0.004291534423828125,False
1761398863.023118,head_2,0.0,0.0,0.005245208740234375,False
1761398863.035651,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398863.046027,head_1,-0.1,0.0,0.00476837158203125,False
1761398863.05678,head_2,0.0,0.0,0.0040531158447265625,False
1761398863.069313,body_yaw,0.1,0.0,0.004291534423828125,False
1761398863.081856,head_1,-0.1,0.0,0.0050067901611328125,False
1761398863.094391,head_2,0.0,0.0,0.0050067901611328125,False
1761398863.106967,body_yaw,0.1,0.0,0.006198883056640625,False
1761398863.119502,head_1,-0.1,0.0,0.005245208740234375,False
1761398863.132034,head_2,0.0,0.0,0.005245208740234375,False
1761398863.144588,body_yaw,0.1,0.0,0.0057220458984375,False
1761398863.157126,head_1,-0.1,0.0,0.005245208740234375,False
1761398863.1696541,head_2,0.0,0.0,0.0040531158447265625,False
1761398863.181783,body_yaw,0.1,0.0,0.0030994415283203125,False
1761398863.194308,head_1,-0.1,0.0,0.0040531158447265625,False
1761398863.2068338,head_2,0.0,0.0,0.00286102294921875,False
1761398863.219357,body_yaw,0.1,0.0,0.0026226043701171875,False
1761398863.231882,head_1,-0.1,0.0,0.003814697265625,False
1761398863.244415,head_2,0.0,0.0,0.00476837158203125,False
1761398863.256562,body_yaw,0.1,0.0,0.003814697265625,False
1761398863.269094,head_1,-0.1,0.0,0.0050067901611328125,False
1761398863.281631,head_2,0.0,0.0,0.0059604644775390625,False
1761398863.2919512,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398863.302228,head_1,-0.1,0.0,0.008106231689453125,False
1761398863.314781,head_2,0.0,0.0,0.008106231689453125,False
1761398863.325482,body_yaw,0.1,0.0,0.009059906005859375,False
1761398863.337537,head_1,-0.1,0.0,0.009059906005859375,False
1761398863.3500931,head_2,0.0,0.0,0.0059604644775390625,False
1761398863.362626,body_yaw,0.1,0.0,0.004291534423828125,False
1761398863.374141,head_1,-0.1,0.0,0.010967254638671875,False
1761398863.3869991,head_2,0.0,0.0,0.015020370483398438,False
1761398863.399544,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398863.412061,head_1,-0.1,0.0,0.0021457672119140625,False
1761398863.4243531,head_2,0.0,0.0,0.0030994415283203125,False
1761398863.4368918,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398863.4485729,head_1,-0.1,0.0,0.0059604644775390625,False
1761398863.4611251,head_2,0.0,0.0,0.007152557373046875,False
1761398863.473662,body_yaw,0.1,0.0,0.0059604644775390625,False
1761398863.4851918,head_1,-0.1,0.0,0.016927719116210938,False
1761398863.497621,head_2,0.0,0.0,0.00476837158203125,False
1761398863.507926,body_yaw,0.1,0.0,0.0040531158447265625,False
1761398863.520454,head_1,-0.1,0.0,0.003814697265625,False
